ts,temp,rh,pop,precip_mm,temp_f,weather_condition,weather_emoji,snow_in
2026-01-02 18:00:00,5.062741699796952,64.75735931288071,0.2727272727272727,0.2061855670103092,41.11293505963451,Sunny,☀️,0.0
2026-01-02 19:00:00,5.571281292110204,63.80384757729337,0.2727272727272727,0.1546391752577319,42.02830632579837,Sunny,☀️,0.0
2026-01-02 20:00:00,5.890962644125018,63.20444504226559,0.2727272727272727,0.1546391752577319,42.60373275942503,Sunny,☀️,0.0
2026-01-02 21:00:00,6.0,63.0,0.2727272727272727,0.1546391752577319,42.8,Sunny,☀️,0.0
2026-01-02 22:00:00,5.890962644125018,63.20444504226559,0.2727272727272727,0.1546391752577319,42.60373275942503,Sunny,☀️,0.0
2026-01-02 23:00:00,5.571281292110204,63.80384757729337,0.2727272727272727,0.1546391752577319,42.02830632579837,Sunny,☀️,0.0
2026-01-03 00:00:00,5.04558441227157,70.75735931288072,0.6363636363636364,0.5505154639175258,41.082051942088825,Sunny,☀️,0.0
2026-01-03 01:00:00,4.299999999999999,72.0,0.6363636363636364,0.5505154639175258,39.74,Sunny,☀️,0.0
2026-01-03 02:00:00,3.4317485623690733,73.44708572938488,0.6363636363636364,0.5505154639175258,38.17714741226433,Sunny,☀️,0.0
2026-01-03 03:00:00,2.5,75.0,0.6363636363636364,0.4587628865979382,36.5,Sunny,☀️,0.0
2026-01-03 04:00:00,1.5682514376309244,76.55291427061513,0.6363636363636364,0.4587628865979382,34.82285258773567,Sunny,☀️,0.0
2026-01-03 05:00:00,0.6999999999999991,78.0,0.6363636363636364,0.3670103092783505,33.26,Sunny,☀️,0.0
2026-01-03 06:00:00,-0.0455844122715709,79.24264068711929,0.6363636363636364,0.2752577319587629,31.91794805791117,Sunny,☀️,0.0
2026-01-03 07:00:00,-0.617691453623979,80.19615242270663,0.6363636363636364,0.1835051546391752,30.88815538347684,Sunny,☀️,0.0
2026-01-03 08:00:00,-0.9773329746406456,80.79555495773441,0.6363636363636364,0.1835051546391752,30.24080064564684,Sunny,☀️,0.0
2026-01-03 09:00:00,-1.0999999999999996,81.0,0.6363636363636364,0.1835051546391752,30.02,Sunny,☀️,0.0
